Customer,Count of Customer,Count of Pre Customer,Perc_transac_change,Post TRAN_AMT,Pre TRAN_AMT,Perce_Amnt_change
561416137,17877,1,1787600.00%,164643072180.83002,₦9000000.00,1829267.47%
562003380,17877,1,1787600.00%,164643072180.83002,₦8355384.00,1970402.76%
562404419,17877,1,1787600.00%,164643072180.83002,₦9800000.00,1679931.35%
562412906,17877,1,1787600.00%,164643072180.83002,₦5610000.00,2934714.12%
564408213,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
567001565,17877,1,1787600.00%,164643072180.83002,₦5714150.00,2881222.19%
568004475,17877,1,1787600.00%,164643072180.83002,₦5545000.00,2969116.81%
568443389,17877,1,1787600.00%,164643072180.83002,₦5900000.00,2790460.55%
569001342,17877,1,1787600.00%,164643072180.83002,₦6850000.00,2403448.50%
569004617,17877,1,1787600.00%,164643072180.83002,₦6300000.00,2613282.10%
569407833,17877,1,1787600.00%,164643072180.83002,₦5934000.00,2774471.49%
569411063,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
569414276,17877,1,1787600.00%,164643072180.83002,₦11000000.00,1496655.20%
569423676,17877,1,1787600.00%,164643072180.83002,₦5303500.00,3104322.97%
570403688,17877,1,1787600.00%,164643072180.83002,₦16000000.00,1028919.20%
570416711,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
571404264,17877,1,1787600.00%,164643072180.83002,₦6020000.00,2734834.75%
571430858,17877,1,1787600.00%,164643072180.83002,₦5831240.00,2823365.89%
574431826,17877,1,1787600.00%,164643072180.83002,₦20000000.00,823115.36%
575001343,17877,1,1787600.00%,164643072180.83002,₦6171385.00,2667746.39%
575423585,17877,1,1787600.00%,164643072180.83002,₦5285000.00,3115189.92%
576004249,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
576007499,17877,1,1787600.00%,164643072180.83002,₦6511000.00,2528591.02%
576010729,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
576013222,17877,1,1787600.00%,164643072180.83002,₦6622750.00,2485922.76%
576404695,17877,1,1787600.00%,164643072180.83002,₦99470250.00,165419.91%
576412948,17877,1,1787600.00%,164643072180.83002,₦6639500.00,2479651.07%
576424427,17877,1,1787600.00%,164643072180.83002,₦9500000.00,1732984.97%
576426594,17877,1,1787600.00%,164643072180.83002,₦8233500.00,1999572.95%
577010284,17877,1,1787600.00%,164643072180.83002,₦5505750.00,2990284.09%
577408499,17877,1,1787600.00%,164643072180.83002,₦6550000.00,2513534.69%
577409349,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
577421825,17877,1,1787600.00%,164643072180.83002,₦5489500.00,2999136.22%
578440964,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
579416599,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
579445115,17877,1,1787600.00%,164643072180.83002,₦8940000.00,1841545.10%
581422581,17877,1,1787600.00%,164643072180.83002,₦6411640.00,2567777.68%
581428348,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
582006977,17877,1,1787600.00%,164643072180.83002,₦5682850.00,2897091.94%
582008786,17877,1,1787600.00%,164643072180.83002,₦7989000.00,2060772.10%
582009730,17877,1,1787600.00%,164643072180.83002,₦9591500.00,1716451.87%
582405883,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
582408532,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
582411176,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
582415396,17877,1,1787600.00%,164643072180.83002,₦25000000.00,658472.29%
582418287,17877,1,1787600.00%,164643072180.83002,₦6924000.00,2377760.66%
582438514,17877,1,1787600.00%,164643072180.83002,₦5269540.00,3124329.69%
583006089,17877,1,1787600.00%,164643072180.83002,₦5240270.00,3141781.47%
586003317,17877,1,1787600.00%,164643072180.83002,₦6720000.00,2449945.72%
589404675,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
591408703,17877,1,1787600.00%,164643072180.83002,₦6300000.00,2613282.10%
591419276,17877,1,1787600.00%,164643072180.83002,₦5983000.00,2751748.11%
592000530,17877,1,1787600.00%,164643072180.83002,₦5294500.00,3109600.11%
594002061,17877,1,1787600.00%,164643072180.83002,₦6700000.00,2457259.29%
594005131,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
594409324,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
595014782,17877,1,1787600.00%,164643072180.83002,₦12334500.00,1334717.56%
597006348,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
598414382,17877,1,1787600.00%,164643072180.83002,₦6230000.00,2642645.94%
599402540,17877,1,1787600.00%,164643072180.83002,₦5065000.00,3250503.60%
604005054,17877,1,1787600.00%,164643072180.83002,₦7500000.00,2195140.96%
605013546,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
609400110,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
609409168,17877,1,1787600.00%,164643072180.83002,₦7580000.00,2171972.19%
611000114,17877,1,1787600.00%,164643072180.83002,₦40000000.00,411507.68%
612005133,17877,1,1787600.00%,164643072180.83002,₦5889055.00,2795646.89%
612408144,17877,1,1787600.00%,164643072180.83002,₦5684780.00,2896108.33%
612408974,17877,1,1787600.00%,164643072180.83002,₦5067000.00,3249220.55%
615416767,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
615421529,17877,1,1787600.00%,164643072180.83002,₦9720000.00,1693758.77%
617408101,17877,1,1787600.00%,164643072180.83002,₦10413700.00,1580923.77%
617413187,17877,1,1787600.00%,164643072180.83002,₦7721180.00,2132256.35%
618002949,17877,1,1787600.00%,164643072180.83002,₦10350000.00,1590654.32%
618474635,17877,1,1787600.00%,164643072180.83002,₦5449000.00,3021428.21%
618475156,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
619002092,17877,1,1787600.00%,164643072180.83002,₦7120500.00,2312140.32%
619004041,17877,1,1787600.00%,164643072180.83002,₦5123400.00,3213451.00%
619437511,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
620481857,17877,1,1787600.00%,164643072180.83002,₦6489500.00,2536968.68%
622004867,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
622405372,17877,1,1787600.00%,164643072180.83002,₦7930000.00,2076105.20%
622405488,17877,1,1787600.00%,164643072180.83002,₦7160000.00,2299384.25%
622408329,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
623002170,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
623407568,17877,1,1787600.00%,164643072180.83002,₦5700000.00,2888374.95%
624404658,17877,1,1787600.00%,164643072180.83002,₦5342500.00,3081660.83%
624408282,17877,1,1787600.00%,164643072180.83002,₦9500000.00,1732984.97%
626000072,17877,1,1787600.00%,164643072180.83002,₦6649000.00,2476108.03%
626003428,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
626004052,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
626009042,17877,1,1787600.00%,164643072180.83002,₦6490000.00,2536773.22%
626412974,17877,1,1787600.00%,164643072180.83002,₦6939000.00,2372620.45%
627405905,17877,1,1787600.00%,164643072180.83002,₦7425000.00,2217315.11%
628005101,17877,1,1787600.00%,164643072180.83002,₦5020000.00,3279642.47%
628010080,17877,1,1787600.00%,164643072180.83002,₦12984000.00,1267945.84%
628408218,17877,1,1787600.00%,164643072180.83002,₦5680000.00,2898545.64%
628411146,17877,1,1787600.00%,164643072180.83002,₦5742500.00,2866997.47%
628411698,17877,1,1787600.00%,164643072180.83002,₦5050000.00,3260158.86%
628415516,17877,1,1787600.00%,164643072180.83002,₦9500000.00,1732984.97%
630000919,17877,1,1787600.00%,164643072180.83002,₦5243000.00,3140145.51%
630005142,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
630005144,17877,1,1787600.00%,164643072180.83002,₦12331850.00,1335004.40%
630007573,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
630405932,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
630411914,17877,1,1787600.00%,164643072180.83002,₦6512500.00,2528008.59%
630416093,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
630422638,17877,1,1787600.00%,164643072180.83002,₦6298500.00,2613904.48%
630425925,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
631003069,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
631004146,17877,1,1787600.00%,164643072180.83002,₦5784000.00,2846426.14%
631004168,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
631005705,17877,1,1787600.00%,164643072180.83002,₦6170000.00,2668345.25%
631401184,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
631404330,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
631414717,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
633000477,17877,1,1787600.00%,164643072180.83002,₦5977500.00,2754280.13%
633004702,17877,1,1787600.00%,164643072180.83002,₦10150000.00,1621999.23%
634402255,17877,1,1787600.00%,164643072180.83002,₦5100000.00,3228195.53%
634427439,17877,1,1787600.00%,164643072180.83002,₦5490000.00,2998863.06%
636004256,17877,1,1787600.00%,164643072180.83002,₦7855000.00,2095928.93%
636404345,17877,1,1787600.00%,164643072180.83002,₦6500000.00,2532870.34%
637405767,17877,1,1787600.00%,164643072180.83002,₦7500000.00,2195140.96%
638400384,17877,1,1787600.00%,164643072180.83002,₦7600000.00,2166256.21%
640415306,17877,1,1787600.00%,164643072180.83002,₦6538000.00,2518148.27%
648000197,17877,1,1787600.00%,164643072180.83002,₦5600000.00,2939954.86%
648418368,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
648418718,17877,1,1787600.00%,164643072180.83002,₦5123000.00,3213701.92%
650001801,17877,1,1787600.00%,164643072180.83002,₦6028600.00,2730933.28%
650414056,17877,1,1787600.00%,164643072180.83002,₦8000000.00,2057938.40%
651406987,17877,1,1787600.00%,164643072180.83002,₦5203000.00,3164287.32%
652400832,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
656409282,17877,1,1787600.00%,164643072180.83002,₦6250000.00,2634189.15%
658004195,17877,1,1787600.00%,164643072180.83002,₦6227500.00,2643706.86%
658004291,17877,1,1787600.00%,164643072180.83002,₦15570000.00,1057337.84%
658006953,17877,1,1787600.00%,164643072180.83002,₦26490000.00,621429.15%
658407610,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
658425771,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
659001858,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
659403263,17877,1,1787600.00%,164643072180.83002,₦9000000.00,1829267.47%
659404430,17877,1,1787600.00%,164643072180.83002,₦5077100.00,3242756.59%
659409269,17877,1,1787600.00%,164643072180.83002,₦5419800.00,3037707.15%
659409720,17877,1,1787600.00%,164643072180.83002,₦5503000.00,2991778.47%
660003587,17877,1,1787600.00%,164643072180.83002,₦5500000.00,2993410.40%
660003721,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
660400509,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
660423293,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
662000138,17877,1,1787600.00%,164643072180.83002,₦9905000.00,1662121.83%
662416235,17877,1,1787600.00%,164643072180.83002,₦7620000.00,2160570.24%
663412978,17877,1,1787600.00%,164643072180.83002,₦5722800.00,2876867.08%
668001384,17877,1,1787600.00%,164643072180.83002,₦16000000.00,1028919.20%
673406383,17877,1,1787600.00%,164643072180.83002,₦5700000.00,2888374.95%
678000370,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
679405256,17877,1,1787600.00%,164643072180.83002,₦7942500.00,2072837.64%
681001824,17877,1,1787600.00%,164643072180.83002,₦6069600.00,2712485.21%
681002363,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
682005265,17877,1,1787600.00%,164643072180.83002,₦6470000.00,2544615.18%
685408001,17877,1,1787600.00%,164643072180.83002,₦6300000.00,2613282.10%
690426165,17877,1,1787600.00%,164643072180.83002,₦49900000.00,329846.04%
697003088,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
697003521,17877,1,1787600.00%,164643072180.83002,₦5600000.00,2939954.86%
697005681,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
697006420,17877,1,1787600.00%,164643072180.83002,₦5675000.00,2901099.51%
697007715,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
697401173,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
698415134,17877,1,1787600.00%,164643072180.83002,₦5850000.00,2814311.49%
698418975,17877,1,1787600.00%,164643072180.83002,₦12500000.00,1317044.58%
699416023,17877,1,1787600.00%,164643072180.83002,₦7600000.00,2166256.21%
705405323,17877,1,1787600.00%,164643072180.83002,₦5656450.00,2910613.83%
707001729,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
707405221,17877,1,1787600.00%,164643072180.83002,₦6250000.00,2634189.15%
708404209,17877,1,1787600.00%,164643072180.83002,₦6340000.00,2596793.88%
708412114,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
711000376,17877,1,1787600.00%,164643072180.83002,₦5894000.00,2793301.29%
711410453,17877,1,1787600.00%,164643072180.83002,₦18950000.00,868728.88%
711414734,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
714411331,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
715445161,17877,1,1787600.00%,164643072180.83002,₦5679000.00,2899056.05%
716426180,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
718404351,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
720000523,17877,1,1787600.00%,164643072180.83002,₦5600000.00,2939954.86%
720407649,17877,1,1787600.00%,164643072180.83002,₦10200000.00,1614047.77%
721403503,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
721404566,17877,1,1787600.00%,164643072180.83002,₦8994000.00,1830487.86%
721408089,17877,1,1787600.00%,164643072180.83002,₦5722200.00,2877168.75%
721408379,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
721410321,17877,1,1787600.00%,164643072180.83002,₦8390000.00,1962272.73%
721410787,17877,1,1787600.00%,164643072180.83002,₦5930000.00,2776343.04%
721412937,17877,1,1787600.00%,164643072180.83002,₦6660000.00,2472018.20%
721413041,17877,1,1787600.00%,164643072180.83002,₦5529500.00,2977439.96%
721422910,17877,1,1787600.00%,164643072180.83002,₦5600000.00,2939954.86%
721423321,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
722005725,17877,1,1787600.00%,164643072180.83002,₦7740000.00,2127071.48%
722413448,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
726432027,17877,1,1787600.00%,164643072180.83002,₦5134000.00,3206816.09%
728002767,17877,1,1787600.00%,164643072180.83002,₦5156000.00,3193132.59%
729403161,17877,1,1787600.00%,164643072180.83002,₦5100000.00,3228195.53%
729405563,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
729406086,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
732405025,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
732424096,17877,1,1787600.00%,164643072180.83002,₦5250000.00,3135958.52%
733402013,17877,1,1787600.00%,164643072180.83002,₦6177000.00,2665321.28%
734404046,17877,1,1787600.00%,164643072180.83002,₦5109000.00,3222508.58%
744000082,17877,1,1787600.00%,164643072180.83002,₦5801000.00,2838084.32%
744002213,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
744400836,17877,1,1787600.00%,164643072180.83002,₦14065000.00,1170487.08%
747402572,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
749001708,17877,1,1787600.00%,164643072180.83002,₦7200000.00,2286609.34%
749401960,17877,1,1787600.00%,164643072180.83002,₦8150000.00,2020060.39%
750000573,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
750406239,17877,1,1787600.00%,164643072180.83002,₦5200000.00,3166112.93%
750411793,17877,1,1787600.00%,164643072180.83002,₦5300000.00,3106373.06%
750414715,17877,1,1787600.00%,164643072180.83002,₦6870000.00,2396451.27%
750416577,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
752418340,17877,1,1787600.00%,164643072180.83002,₦15000000.00,1097520.48%
755420654,17877,1,1787600.00%,164643072180.83002,₦5150000.00,3196852.86%
756401105,17877,1,1787600.00%,164643072180.83002,₦5343000.00,3081372.43%
757000063,17877,1,1787600.00%,164643072180.83002,₦5830000.00,2823966.42%
757001413,17877,1,1787600.00%,164643072180.83002,₦5100000.00,3228195.53%
757401885,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
757413096,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
757415104,17877,1,1787600.00%,164643072180.83002,₦10000000.00,1646330.72%
767001129,17877,1,1787600.00%,164643072180.83002,₦7000000.00,2351943.89%
767003678,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
767409847,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
772411361,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
774402337,17877,1,1787600.00%,164643072180.83002,₦22000000.00,748277.60%
779402862,17877,1,1787600.00%,164643072180.83002,₦5258725.00,3130755.33%
781413239,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
782403342,17877,1,1787600.00%,164643072180.83002,₦5130000.00,3209316.61%
782407650,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
782411934,17877,1,1787600.00%,164643072180.83002,₦6170000.00,2668345.25%
782414861,17877,1,1787600.00%,164643072180.83002,₦5000000.00,3292761.44%
782426270,17877,1,1787600.00%,164643072180.83002,₦6000000.00,2743951.20%
784412097,17877,1,1787600.00%,164643072180.83002,₦6800000.00,2421121.65%
784415674,17877,1,1787600.00%,164643072180.83002,₦5400000.00,3048845.78%
784422163,17877,1,1787600.00%,164643072180.83002,₦5434000.00,3029768.83%
788405467,17877,1,1787600.00%,164643072180.83002,₦5829070.00,2824416.98%
788407496,17877,1,1787600.00%,164643072180.83002,₦11498700.00,1431740.75%
789415153,17877,1,1787600.00%,164643072180.83002,₦8994000.00,1830487.86%
789420216,17877,1,1787600.00%,164643072180.83002,₦7630000.00,2157738.43%
793400335,17877,1,1787600.00%,164643072180.83002,₦12080000.00,1362839.34%
793408470,17877,1,1787600.00%,164643072180.83002,₦6095000.00,2701180.92%
793412498,17877,1,1787600.00%,164643072180.83002,₦12180000.00,1351649.36%
